id_usuario,variante,convirtio,dispositivo,pais,duracion_sesion,timestamp
exp_user_7329,control,0,mobile,Mexico,179.78,2025-02-26
exp_user_7330,control,0,mobile,Argentina,133.36,2025-01-25
exp_user_7331,control,0,desktop,Mexico,234.72,2025-02-21
exp_user_7332,control,0,mobile,Mexico,62.3,2025-06-22
exp_user_7333,tratamiento,1,desktop,Colombia,276.45,2025-02-05
exp_user_7334,control,1,mobile,Mexico,238.19,2025-06-22
exp_user_7335,tratamiento,0,mobile,Colombia,54.96,2025-06-14
exp_user_7336,control,0,mobile,Mexico,207.93,2025-03-27
exp_user_7337,control,0,mobile,Argentina,91.23,2025-02-19
exp_user_7338,control,0,mobile,Mexico,145.74,2025-01-25
exp_user_7339,tratamiento,0,mobile,Mexico,299.28,2025-05-31
exp_user_7340,control,0,desktop,Argentina,31.3,2025-02-12
exp_user_7341,tratamiento,0,mobile,Mexico,190.42,2025-04-02
exp_user_7342,control,0,mobile,Colombia,169.34,2025-02-06
exp_user_7343,tratamiento,0,desktop,Colombia,47.44,2025-01-23
exp_user_7344,tratamiento,0,mobile,Colombia,35.01,2025-04-13
exp_user_7345,tratamiento,0,mobile,Mexico,122.83,2025-06-07
exp_user_7346,control,1,desktop,Colombia,267.66,2025-01-23
exp_user_7347,tratamiento,0,desktop,Mexico,79.89,2025-06-22
exp_user_7348,control,0,mobile,Argentina,134.16,2025-06-11
exp_user_7349,control,0,mobile,Colombia,241.03,2025-05-01
exp_user_7350,tratamiento,1,desktop,Mexico,29.16,2025-01-21
exp_user_7351,control,0,mobile,Mexico,96.7,2025-06-16
exp_user_7352,control,1,mobile,Colombia,154.03,2025-02-10
exp_user_7353,control,1,mobile,Colombia,159.51,2025-04-24
exp_user_7354,tratamiento,1,desktop,Colombia,71.4,2025-01-07
exp_user_7355,tratamiento,0,mobile,Argentina,32.33,2025-01-20
exp_user_7356,control,0,desktop,Colombia,64.84,2025-05-13
exp_user_7357,tratamiento,0,desktop,Colombia,219.49,2025-06-10
exp_user_7358,tratamiento,0,desktop,Argentina,177.7,2025-05-30
exp_user_7359,tratamiento,0,mobile,Argentina,89.63,2025-06-09
exp_user_7360,control,0,mobile,Mexico,63.68,2025-04-15
exp_user_7361,tratamiento,0,mobile,Colombia,260.83,2025-03-09
exp_user_7362,control,0,desktop,Colombia,193.58,2025-01-14
exp_user_7363,tratamiento,0,desktop,Colombia,116.46,2025-06-04
exp_user_7364,control,1,desktop,Colombia,94.92,2025-05-04
exp_user_7365,tratamiento,0,mobile,Colombia,71.05,2025-01-26
exp_user_7366,control,0,mobile,Colombia,230.88,2025-02-01
exp_user_7367,tratamiento,1,desktop,Mexico,187.51,2025-04-10
exp_user_7368,control,1,mobile,Argentina,276.72,2025-03-08
exp_user_7369,tratamiento,0,desktop,Colombia,252.6,2025-02-28
exp_user_7370,tratamiento,0,mobile,Argentina,38.11,2025-06-25
exp_user_7371,tratamiento,0,desktop,Mexico,246.11,2025-01-05
exp_user_7372,tratamiento,0,desktop,Argentina,129.57,2025-05-20
exp_user_7373,control,0,desktop,Mexico,213.5,2025-04-19
exp_user_7374,tratamiento,0,desktop,Argentina,104.83,2025-02-14
exp_user_7375,tratamiento,0,mobile,Argentina,283.38,2025-01-24
exp_user_7376,control,0,mobile,Argentina,109.25,2025-04-25
exp_user_7377,tratamiento,0,desktop,Colombia,211.45,2025-05-28
exp_user_7378,tratamiento,0,desktop,Mexico,20.97,2025-01-25
exp_user_7379,control,0,desktop,Mexico,287.33,2025-01-13
exp_user_7380,control,0,mobile,Mexico,191.7,2025-04-12
exp_user_7381,control,0,desktop,Colombia,109,2025-05-02
exp_user_7382,tratamiento,0,mobile,Argentina,186.32,2025-05-30
exp_user_7383,control,1,desktop,Argentina,227.3,2025-06-22
exp_user_7384,tratamiento,0,desktop,Colombia,208.59,2025-05-12
exp_user_7385,tratamiento,0,mobile,Colombia,206.08,2025-04-28
exp_user_7386,control,1,mobile,Mexico,270.13,2025-05-18
exp_user_7387,tratamiento,0,mobile,Mexico,174.22,2025-01-16
exp_user_7388,tratamiento,0,desktop,Argentina,237.17,2025-04-25
exp_user_7389,tratamiento,1,desktop,Colombia,263.28,2025-02-03
exp_user_7390,tratamiento,1,desktop,Mexico,73.41,2025-04-05
exp_user_7391,control,0,mobile,Argentina,267.23,2025-02-12
exp_user_7392,control,1,desktop,Mexico,56.93,2025-04-19
exp_user_7393,control,0,desktop,Colombia,134.34,2025-04-10
exp_user_7394,tratamiento,0,mobile,Argentina,86.26,2025-01-26
exp_user_7395,control,1,mobile,Argentina,200.45,2025-05-10
exp_user_7396,tratamiento,0,desktop,Colombia,70.69,2025-01-23
exp_user_7397,tratamiento,0,mobile,Mexico,59.59,2025-06-29
exp_user_7398,tratamiento,0,mobile,Argentina,119.64,2025-04-11
exp_user_7399,tratamiento,0,desktop,Argentina,151.22,2025-06-30
exp_user_7400,tratamiento,0,mobile,Colombia,26.27,2025-01-12
exp_user_7401,tratamiento,0,mobile,Argentina,110.33,2025-04-18
exp_user_7402,tratamiento,0,mobile,Argentina,223.05,2025-05-21
exp_user_7403,tratamiento,0,mobile,Argentina,141.65,2025-06-23
exp_user_7404,control,0,mobile,Mexico,133.39,2025-06-17
exp_user_7405,control,0,mobile,Mexico,131.61,2025-06-10
exp_user_7406,control,1,desktop,Argentina,33.27,2025-05-23
exp_user_7407,control,0,mobile,Argentina,73.96,2025-05-31
exp_user_7408,tratamiento,0,desktop,Colombia,117.13,2025-03-12
exp_user_7409,tratamiento,0,mobile,Mexico,84.54,2025-01-24
exp_user_7410,tratamiento,0,mobile,Mexico,235.65,2025-04-15
exp_user_7411,tratamiento,0,desktop,Mexico,228.82,2025-04-15
exp_user_7412,control,0,desktop,Mexico,277.23,2025-04-04
exp_user_7413,control,0,desktop,Mexico,45.85,2025-03-11
exp_user_7414,control,0,desktop,Argentina,91.94,2025-03-11
exp_user_7415,tratamiento,0,mobile,Mexico,166.96,2025-01-13
exp_user_7416,tratamiento,0,desktop,Colombia,157.17,2025-06-20
exp_user_7417,control,1,mobile,Argentina,180.41,2025-05-07
exp_user_7418,tratamiento,0,desktop,Argentina,289.94,2025-06-08
exp_user_7419,control,0,desktop,Argentina,187.45,2025-05-01
exp_user_7420,control,0,desktop,Colombia,134.8,2025-04-09
exp_user_7421,tratamiento,0,mobile,Argentina,242.62,2025-06-07
exp_user_7422,tratamiento,0,mobile,Argentina,277.67,2025-06-17
exp_user_7423,control,0,desktop,Colombia,83.58,2025-05-30
exp_user_7424,control,0,desktop,Argentina,157.93,2025-05-29
exp_user_7425,control,1,mobile,Colombia,162.68,2025-05-16
exp_user_7426,control,0,mobile,Colombia,83.75,2025-04-14
exp_user_7427,control,0,mobile,Mexico,234.85,2025-03-14
exp_user_7428,control,0,desktop,Mexico,281.52,2025-05-29
exp_user_7429,control,0,mobile,Colombia,214.18,2025-01-14
exp_user_7430,tratamiento,1,mobile,Argentina,200.4,2025-02-17
exp_user_7431,tratamiento,0,desktop,Mexico,197.52,2025-05-09
exp_user_7432,control,0,desktop,Argentina,262.32,2025-05-15
exp_user_7433,tratamiento,0,mobile,Colombia,114.53,2025-05-13
exp_user_7434,control,1,mobile,Mexico,47.12,2025-06-01
exp_user_7435,control,0,desktop,Mexico,221.96,2025-02-24
exp_user_7436,control,0,mobile,Argentina,265.73,2025-06-08
exp_user_7437,control,0,desktop,Mexico,173.47,2025-03-16
exp_user_7438,control,0,mobile,Mexico,201.54,2025-01-23
exp_user_7439,tratamiento,1,desktop,Argentina,22.52,2025-03-12
exp_user_7440,tratamiento,1,desktop,Argentina,106.56,2025-01-21
exp_user_7441,tratamiento,0,mobile,Mexico,287.61,2025-04-15
exp_user_7442,tratamiento,0,desktop,Argentina,171.8,2025-04-22
exp_user_7443,tratamiento,0,mobile,Argentina,86.85,2025-03-23
exp_user_7444,tratamiento,0,mobile,Colombia,33.15,2025-05-03
exp_user_7445,control,0,desktop,Mexico,191.02,2025-03-29
exp_user_7446,tratamiento,0,desktop,Argentina,197.62,2025-01-26
exp_user_7447,control,0,desktop,Mexico,53.16,2025-04-15
exp_user_7448,control,0,desktop,Colombia,178.9,2025-03-27
exp_user_7449,tratamiento,1,desktop,Mexico,284.01,2025-04-26
exp_user_7450,tratamiento,0,mobile,Mexico,175.37,2025-06-07
exp_user_7451,control,0,mobile,Colombia,192.21,2025-02-21
exp_user_7452,control,0,mobile,Argentina,274.73,2025-06-30
exp_user_7453,tratamiento,0,desktop,Colombia,209.9,2025-01-24
exp_user_7454,control,0,desktop,Mexico,157.71,2025-03-11
exp_user_7455,control,0,desktop,Colombia,195.78,2025-05-27
exp_user_7456,tratamiento,0,desktop,Colombia,279.95,2025-01-03
exp_user_7457,control,1,desktop,Colombia,126.41,2025-01-11
exp_user_7458,tratamiento,0,mobile,Argentina,135.81,2025-01-05
exp_user_7459,control,0,desktop,Mexico,96.78,2025-03-18
exp_user_7460,control,1,desktop,Argentina,128.23,2025-03-27
exp_user_7461,control,0,desktop,Argentina,240.49,2025-01-25
exp_user_7462,tratamiento,1,mobile,Colombia,263.61,2025-06-29
exp_user_7463,tratamiento,0,desktop,Colombia,182.23,2025-05-29
exp_user_7464,tratamiento,1,desktop,Mexico,86.25,2025-06-12
exp_user_7465,tratamiento,0,mobile,Argentina,171.78,2025-04-28
exp_user_7466,tratamiento,1,desktop,Mexico,290.77,2025-05-03
exp_user_7467,control,0,mobile,Mexico,62.33,2025-05-09
exp_user_7468,control,1,desktop,Argentina,240.66,2025-06-16
exp_user_7469,control,0,mobile,Colombia,182.01,2025-04-16
exp_user_7470,tratamiento,1,desktop,Mexico,35.73,2025-06-21
exp_user_7471,control,0,mobile,Mexico,244.11,2025-04-01
exp_user_7472,tratamiento,0,mobile,Colombia,132.61,2025-01-25
exp_user_7473,control,1,desktop,Colombia,229.94,2025-03-09
exp_user_7474,tratamiento,0,mobile,Colombia,191.81,2025-01-21
exp_user_7475,tratamiento,0,mobile,Mexico,160.73,2025-06-28
exp_user_7476,tratamiento,0,desktop,Mexico,257.23,2025-03-04
exp_user_7477,control,0,desktop,Colombia,180.1,2025-06-17
exp_user_7478,tratamiento,1,mobile,Argentina,196.72,2025-03-07
exp_user_7479,control,0,mobile,Colombia,64.82,2025-03-19
exp_user_7480,control,0,desktop,Mexico,99.23,2025-02-18
exp_user_7481,tratamiento,0,mobile,Mexico,76.63,2025-03-03
exp_user_7482,control,0,desktop,Argentina,203.45,2025-06-27
exp_user_7483,control,0,desktop,Argentina,174.65,2025-04-19
exp_user_7484,tratamiento,0,desktop,Argentina,275.12,2025-03-01
exp_user_7485,control,0,desktop,Colombia,114.94,2025-04-04
exp_user_7486,control,0,mobile,Mexico,31.21,2025-06-27
exp_user_7487,control,0,mobile,Colombia,68.14,2025-05-11
exp_user_7488,control,1,desktop,Mexico,47.85,2025-01-13
exp_user_7489,control,0,desktop,Argentina,230.32,2025-06-15
exp_user_7490,tratamiento,0,mobile,Mexico,175.09,2025-01-18
exp_user_7491,tratamiento,1,mobile,Argentina,262.15,2025-04-15
exp_user_7492,control,0,desktop,Argentina,207.05,2025-01-25
exp_user_7493,control,0,desktop,Colombia,271.74,2025-06-25
exp_user_7494,tratamiento,0,mobile,Mexico,133.69,2025-01-08
exp_user_7495,tratamiento,0,mobile,Argentina,211.03,2025-02-21
exp_user_7496,tratamiento,1,desktop,Argentina,246.64,2025-04-14
exp_user_7497,control,0,mobile,Colombia,206.66,2025-01-05
exp_user_7498,control,0,mobile,Mexico,299.59,2025-06-02
exp_user_7499,control,0,mobile,Argentina,204.27,2025-02-07
exp_user_7500,tratamiento,0,mobile,Colombia,299.14,2025-02-26
exp_user_7501,tratamiento,1,desktop,Mexico,111.89,2025-01-22
exp_user_7502,control,0,desktop,Mexico,256.18,2025-05-17
exp_user_7503,tratamiento,0,desktop,Colombia,195.6,2025-06-17
exp_user_7504,tratamiento,0,desktop,Mexico,40.07,2025-02-19
exp_user_7505,tratamiento,0,mobile,Mexico,267.62,2025-02-26
exp_user_7506,control,0,desktop,Argentina,225.31,2025-02-23
exp_user_7507,control,1,desktop,Mexico,57.04,2025-05-08
exp_user_7508,tratamiento,0,desktop,Colombia,120.94,2025-02-11
exp_user_7509,control,0,desktop,Mexico,104.1,2025-01-22
exp_user_7510,control,0,mobile,Mexico,165.05,2025-05-03
exp_user_7511,tratamiento,0,desktop,Colombia,180.17,2025-04-02
exp_user_7512,tratamiento,0,desktop,Mexico,152.61,2025-03-20
exp_user_7513,tratamiento,0,mobile,Colombia,23.2,2025-04-28
exp_user_7514,control,0,mobile,Colombia,70.81,2025-02-23
exp_user_7515,control,0,desktop,Colombia,271.54,2025-03-25
exp_user_7516,tratamiento,0,desktop,Colombia,212.3,2025-02-07
exp_user_7517,control,0,desktop,Colombia,20.64,2025-05-08
exp_user_7518,tratamiento,0,mobile,Mexico,149.99,2025-05-18
exp_user_7519,tratamiento,0,mobile,Colombia,231.02,2025-05-05
exp_user_7520,tratamiento,0,desktop,Colombia,226.66,2025-02-25
exp_user_7521,control,0,desktop,Mexico,26.83,2025-01-25
exp_user_7522,tratamiento,0,desktop,Colombia,181.18,2025-05-03
exp_user_7523,tratamiento,0,desktop,Argentina,275,2025-06-28
exp_user_7524,tratamiento,1,mobile,Mexico,177.98,2025-02-18
exp_user_7525,control,0,mobile,Mexico,57.07,2025-01-25
exp_user_7526,control,0,desktop,Argentina,81.17,2025-06-23
exp_user_7527,tratamiento,0,mobile,Argentina,209.09,2025-01-26
exp_user_7528,control,0,desktop,Mexico,167.43,2025-03-16
exp_user_7529,tratamiento,0,desktop,Colombia,133.22,2025-05-08
exp_user_7530,control,0,mobile,Argentina,268.62,2025-01-03
exp_user_7531,control,0,mobile,Mexico,208.88,2025-04-08
exp_user_7532,tratamiento,0,desktop,Colombia,95.08,2025-06-05
exp_user_7533,control,0,desktop,Argentina,202.67,2025-05-27
exp_user_7534,tratamiento,0,desktop,Argentina,100.05,2025-06-02
exp_user_7535,control,0,mobile,Argentina,273.69,2025-05-12
exp_user_7536,control,1,desktop,Argentina,53.72,2025-01-24
exp_user_7537,tratamiento,0,mobile,Argentina,281.24,2025-02-03
exp_user_7538,control,0,desktop,Mexico,242.68,2025-03-15
exp_user_7539,control,0,desktop,Argentina,282.31,2025-01-06
exp_user_7540,control,0,desktop,Colombia,271.96,2025-02-15
exp_user_7541,control,0,desktop,Mexico,129.85,2025-06-02
exp_user_7542,tratamiento,0,mobile,Mexico,294.18,2025-02-19
exp_user_7543,control,1,desktop,Argentina,154.67,2025-04-22
exp_user_7544,control,0,mobile,Argentina,141.13,2025-02-11
exp_user_7545,tratamiento,0,mobile,Colombia,255.57,2025-01-24
exp_user_7546,control,0,desktop,Mexico,155.47,2025-05-23
exp_user_7547,tratamiento,1,mobile,Colombia,232.99,2025-04-17
exp_user_7548,control,1,mobile,Mexico,246.83,2025-01-27
exp_user_7549,tratamiento,0,desktop,Colombia,188.16,2025-02-08
exp_user_7550,control,0,desktop,Argentina,53.05,2025-04-12
exp_user_7551,control,0,mobile,Mexico,44.43,2025-06-05
exp_user_7552,control,0,desktop,Argentina,266.16,2025-01-20
exp_user_7553,tratamiento,0,desktop,Colombia,147.88,2025-03-13
exp_user_7554,control,0,desktop,Argentina,192.79,2025-02-09
exp_user_7555,control,0,desktop,Mexico,277.72,2025-04-08
exp_user_7556,tratamiento,0,mobile,Colombia,129.74,2025-02-12
exp_user_7557,tratamiento,1,desktop,Mexico,137.12,2025-03-29
exp_user_7558,control,0,mobile,Colombia,20.23,2025-05-29
exp_user_7559,tratamiento,0,mobile,Colombia,219.39,2025-04-21
exp_user_7560,tratamiento,0,desktop,Colombia,295.82,2025-04-22
exp_user_7561,tratamiento,1,desktop,Colombia,103.89,2025-01-21
exp_user_7562,control,0,desktop,Argentina,125.7,2025-04-29
exp_user_7563,tratamiento,0,desktop,Colombia,153.89,2025-06-12
exp_user_7564,tratamiento,0,mobile,Colombia,162.47,2025-05-15
exp_user_7565,tratamiento,0,desktop,Argentina,262.71,2025-02-24
exp_user_7566,tratamiento,0,desktop,Mexico,91.39,2025-03-19
exp_user_7567,tratamiento,1,desktop,Mexico,93.13,2025-03-28
exp_user_7568,tratamiento,1,desktop,Argentina,257.95,2025-01-16
exp_user_7569,control,0,desktop,Argentina,293.77,2025-04-01
exp_user_7570,control,0,desktop,Mexico,67.51,2025-01-13
exp_user_7571,control,1,desktop,Argentina,61.7,2025-03-23
exp_user_7572,tratamiento,0,desktop,Mexico,148.6,2025-03-24
exp_user_7573,control,1,mobile,Argentina,294.34,2025-06-29
exp_user_7574,control,0,desktop,Colombia,202.21,2025-05-28
exp_user_7575,control,0,mobile,Mexico,149.47,2025-06-04
exp_user_7576,tratamiento,0,desktop,Argentina,156.75,2025-03-06
exp_user_7577,control,1,desktop,Colombia,213.09,2025-06-20
exp_user_7578,tratamiento,0,mobile,Mexico,48.33,2025-05-03
exp_user_7579,control,0,desktop,Colombia,40.93,2025-04-05
exp_user_7580,tratamiento,0,mobile,Argentina,191.58,2025-01-28
exp_user_7581,control,0,mobile,Argentina,117.56,2025-03-13
exp_user_7582,control,0,desktop,Colombia,230.91,2025-05-17
exp_user_7583,control,1,desktop,Mexico,203.87,2025-02-19
exp_user_7584,tratamiento,0,desktop,Mexico,252.26,2025-02-18
exp_user_7585,control,1,mobile,Mexico,42.75,2025-04-03
exp_user_7586,control,1,desktop,Argentina,47.03,2025-03-17
exp_user_7587,tratamiento,0,desktop,Mexico,295.9,2025-06-04
exp_user_7588,tratamiento,0,desktop,Argentina,131.23,2025-04-01
exp_user_7589,tratamiento,0,mobile,Colombia,145.68,2025-06-29
exp_user_7590,control,1,desktop,Colombia,163.37,2025-01-22
exp_user_7591,control,0,desktop,Mexico,269.65,2025-01-15
exp_user_7592,tratamiento,0,mobile,Mexico,150.52,2025-03-22
exp_user_7593,tratamiento,1,mobile,Mexico,145.74,2025-01-02
exp_user_7594,tratamiento,0,mobile,Colombia,89.91,2025-05-23
exp_user_7595,control,0,desktop,Mexico,116.63,2025-01-31
exp_user_7596,tratamiento,0,mobile,Mexico,256.06,2025-05-28
exp_user_7597,control,0,mobile,Mexico,100.07,2025-02-06
exp_user_7598,control,0,mobile,Mexico,128.56,2025-02-05
exp_user_7599,control,1,mobile,Argentina,64.76,2025-05-20
exp_user_7600,tratamiento,0,desktop,Argentina,40.69,2025-02-19
exp_user_7601,tratamiento,0,desktop,Colombia,196.75,2025-03-14
exp_user_7602,control,0,mobile,Mexico,225.32,2025-06-08
exp_user_7603,tratamiento,0,desktop,Colombia,101.62,2025-05-18
exp_user_7604,control,0,desktop,Colombia,169.57,2025-03-21
exp_user_7605,tratamiento,0,mobile,Argentina,254.38,2025-03-01
exp_user_7606,control,0,desktop,Mexico,291.2,2025-03-01
exp_user_7607,control,0,mobile,Mexico,136.65,2025-04-19
exp_user_7608,control,0,mobile,Mexico,118.26,2025-02-15
exp_user_7609,control,0,mobile,Colombia,242.11,2025-04-06
exp_user_7610,control,0,mobile,Mexico,225.18,2025-03-16
exp_user_7611,control,0,desktop,Colombia,89.47,2025-02-02
exp_user_7612,control,0,desktop,Colombia,79.96,2025-06-10
exp_user_7613,control,0,mobile,Mexico,106.11,2025-05-17
exp_user_7614,control,0,mobile,Argentina,68.58,2025-04-22
exp_user_7615,tratamiento,0,desktop,Argentina,239.04,2025-06-21
exp_user_7616,tratamiento,1,mobile,Argentina,219.04,2025-02-07
exp_user_7617,tratamiento,0,desktop,Mexico,210.85,2025-06-21
exp_user_7618,control,0,desktop,Colombia,209.43,2025-05-14
exp_user_7619,tratamiento,1,mobile,Argentina,107.22,2025-06-06
exp_user_7620,control,0,mobile,Argentina,291.18,2025-04-16
exp_user_7621,tratamiento,0,mobile,Argentina,45.42,2025-04-06
exp_user_7622,control,0,mobile,Colombia,60.77,2025-04-09
exp_user_7623,control,0,mobile,Colombia,104.44,2025-06-11
exp_user_7624,tratamiento,0,desktop,Argentina,162.12,2025-04-12
exp_user_7625,control,0,mobile,Colombia,76.38,2025-02-11
exp_user_7626,tratamiento,0,mobile,Mexico,77.72,2025-03-18
exp_user_7627,control,1,mobile,Mexico,208.8,2025-03-15
exp_user_7628,tratamiento,1,desktop,Colombia,240.39,2025-02-03
exp_user_7629,tratamiento,0,desktop,Argentina,149.01,2025-01-02
exp_user_7630,control,0,mobile,Mexico,139.53,2025-06-17
exp_user_7631,tratamiento,0,desktop,Colombia,96.72,2025-02-05
exp_user_7632,tratamiento,0,desktop,Mexico,219.64,2025-03-25
exp_user_7633,tratamiento,1,desktop,Argentina,131.08,2025-01-23
exp_user_7634,tratamiento,0,desktop,Colombia,191.29,2025-03-30
exp_user_7635,tratamiento,0,desktop,Colombia,64.12,2025-04-19
exp_user_7636,control,0,desktop,Colombia,37.49,2025-04-27
exp_user_7637,tratamiento,0,mobile,Colombia,165.49,2025-01-20
exp_user_7638,control,0,mobile,Mexico,103.89,2025-06-15
exp_user_7639,control,1,desktop,Colombia,49.17,2025-02-18
exp_user_7640,control,0,mobile,Mexico,253.89,2025-05-08
exp_user_7641,tratamiento,0,desktop,Mexico,88,2025-02-03
exp_user_7642,tratamiento,0,desktop,Colombia,57.57,2025-03-06
exp_user_7643,control,0,desktop,Colombia,138.8,2025-04-14
exp_user_7644,tratamiento,0,desktop,Mexico,179.14,2025-05-31
exp_user_7645,control,0,desktop,Colombia,283.75,2025-04-04
exp_user_7646,tratamiento,0,mobile,Argentina,128.99,2025-03-27
exp_user_7647,tratamiento,0,mobile,Mexico,193.22,2025-03-09
exp_user_7648,control,0,desktop,Mexico,253.67,2025-06-07
exp_user_7649,tratamiento,0,mobile,Argentina,80.92,2025-05-10
exp_user_7650,control,0,mobile,Colombia,51.39,2025-01-08
exp_user_7651,control,0,mobile,Colombia,210.85,2025-05-28
exp_user_7652,tratamiento,0,mobile,Mexico,98.49,2025-01-02
exp_user_7653,tratamiento,0,mobile,Colombia,286.42,2025-04-04
exp_user_7654,control,0,desktop,Mexico,127.14,2025-03-22
exp_user_7655,tratamiento,0,mobile,Argentina,138.67,2025-01-18
exp_user_7656,control,1,mobile,Mexico,275.28,2025-02-27
exp_user_7657,control,0,mobile,Colombia,250.78,2025-06-07
exp_user_7658,control,0,desktop,Colombia,201.99,2025-03-29
exp_user_7659,tratamiento,0,mobile,Mexico,230.05,2025-06-16
exp_user_7660,control,0,desktop,Argentina,224,2025-02-18
exp_user_7661,tratamiento,0,mobile,Colombia,156.14,2025-03-24
exp_user_7662,tratamiento,0,mobile,Mexico,146.29,2025-02-24
exp_user_7663,tratamiento,0,mobile,Mexico,83.79,2025-05-27
exp_user_7664,tratamiento,1,mobile,Colombia,129.86,2025-02-23
exp_user_7665,tratamiento,0,desktop,Mexico,95.24,2025-02-19
exp_user_7666,tratamiento,0,mobile,Mexico,200.43,2025-03-13
exp_user_7667,tratamiento,0,mobile,Colombia,214.98,2025-03-31
exp_user_7668,tratamiento,0,mobile,Colombia,66.03,2025-04-14
exp_user_7669,control,0,desktop,Colombia,155.68,2025-05-25
exp_user_7670,control,0,mobile,Argentina,248.89,2025-06-01
exp_user_7671,control,0,desktop,Argentina,195.47,2025-06-26
exp_user_7672,tratamiento,0,desktop,Mexico,143.19,2025-03-08
exp_user_7673,tratamiento,0,mobile,Colombia,179.07,2025-01-12
exp_user_7674,control,0,mobile,Argentina,174.43,2025-04-22
exp_user_7675,control,0,desktop,Colombia,203.84,2025-03-30
exp_user_7676,tratamiento,0,mobile,Argentina,194.51,2025-06-19
exp_user_7677,control,0,desktop,Mexico,259.44,2025-02-23
exp_user_7678,tratamiento,0,desktop,Mexico,219.46,2025-04-02
exp_user_7679,tratamiento,0,mobile,Argentina,41.9,2025-04-14
exp_user_7680,tratamiento,0,desktop,Argentina,204.76,2025-02-16
exp_user_7681,control,0,mobile,Argentina,182.32,2025-01-20
exp_user_7682,tratamiento,0,desktop,Argentina,166.26,2025-06-05
exp_user_7683,tratamiento,0,mobile,Mexico,252.86,2025-05-13
exp_user_7684,tratamiento,1,mobile,Mexico,243.33,2025-02-17
exp_user_7685,control,0,mobile,Colombia,57.68,2025-03-21
exp_user_7686,tratamiento,0,desktop,Argentina,149.54,2025-01-02
exp_user_7687,control,0,mobile,Argentina,212.72,2025-05-13
exp_user_7688,tratamiento,0,mobile,Argentina,106.59,2025-05-26
exp_user_7689,tratamiento,0,mobile,Mexico,269.43,2025-02-11
exp_user_7690,tratamiento,0,mobile,Argentina,58.93,2025-03-31
exp_user_7691,control,0,desktop,Mexico,193.41,2025-03-08
exp_user_7692,control,0,desktop,Mexico,136.11,2025-06-30
exp_user_7693,control,0,desktop,Argentina,146.71,2025-03-16
exp_user_7694,control,0,desktop,Argentina,232.8,2025-01-16
exp_user_7695,tratamiento,0,desktop,Argentina,44.34,2025-02-06
exp_user_7696,control,0,mobile,Argentina,186.36,2025-06-23
exp_user_7697,tratamiento,1,desktop,Argentina,222.63,2025-01-13
exp_user_7698,tratamiento,0,desktop,Mexico,93.58,2025-04-15
exp_user_7699,tratamiento,1,mobile,Mexico,198.96,2025-03-07
exp_user_7700,tratamiento,0,desktop,Colombia,124.43,2025-01-06
exp_user_7701,control,0,desktop,Colombia,198.32,2025-02-08
exp_user_7702,control,0,desktop,Mexico,35.24,2025-04-03
exp_user_7703,tratamiento,1,desktop,Mexico,171.16,2025-02-25
exp_user_7704,tratamiento,0,desktop,Mexico,106.44,2025-01-12
exp_user_7705,control,0,desktop,Colombia,119.31,2025-06-19
exp_user_7706,tratamiento,0,mobile,Colombia,82.96,2025-02-26
exp_user_7707,control,0,mobile,Colombia,153.42,2025-03-25
exp_user_7708,control,0,mobile,Argentina,95.97,2025-01-08
exp_user_7709,control,1,mobile,Mexico,275.66,2025-02-17
exp_user_7710,tratamiento,0,desktop,Argentina,34.99,2025-05-10
exp_user_7711,control,0,mobile,Argentina,210.16,2025-03-04
exp_user_7712,control,0,mobile,Mexico,238.34,2025-04-15
exp_user_7713,control,0,desktop,Colombia,132.45,2025-06-15
exp_user_7714,control,1,desktop,Mexico,105.22,2025-04-30
exp_user_7715,control,0,mobile,Argentina,248.89,2025-04-06
exp_user_7716,tratamiento,0,desktop,Colombia,38.11,2025-02-22
exp_user_7717,tratamiento,0,mobile,Colombia,235.61,2025-04-29
exp_user_7718,tratamiento,0,mobile,Mexico,47.49,2025-04-17
exp_user_7719,control,0,mobile,Argentina,292.26,2025-03-25
exp_user_7720,control,0,desktop,Mexico,94.06,2025-01-19
exp_user_7721,control,0,desktop,Colombia,119.46,2025-04-14
exp_user_7722,tratamiento,0,mobile,Mexico,89.26,2025-01-14
exp_user_7723,control,0,desktop,Argentina,278.37,2025-06-25
exp_user_7724,tratamiento,0,desktop,Colombia,71.86,2025-03-14
exp_user_7725,control,0,desktop,Argentina,202.73,2025-01-17
exp_user_7726,control,0,desktop,Mexico,174.82,2025-06-03
exp_user_7727,tratamiento,0,mobile,Mexico,254.73,2025-04-20
exp_user_7728,tratamiento,0,mobile,Colombia,261.92,2025-03-19
exp_user_7729,tratamiento,0,mobile,Mexico,196.38,2025-04-14
exp_user_7730,control,0,desktop,Colombia,281.29,2025-04-26
exp_user_7731,tratamiento,1,desktop,Mexico,144.88,2025-06-09
exp_user_7732,control,0,mobile,Mexico,74.78,2025-02-24
exp_user_7733,tratamiento,0,mobile,Argentina,149.78,2025-05-24
exp_user_7734,control,0,mobile,Mexico,46.38,2025-03-09
exp_user_7735,control,0,mobile,Argentina,214.26,2025-05-09
exp_user_7736,control,0,desktop,Argentina,158.12,2025-02-24
exp_user_7737,tratamiento,0,desktop,Mexico,57.06,2025-06-23
exp_user_7738,control,1,mobile,Argentina,273.27,2025-06-19
exp_user_7739,control,0,mobile,Mexico,30.89,2025-04-05
